,species_common_name,period,ace_transfer_price,starting_year,fishing_year,wt_ace_2,wt_ace_1
996,Porbeagle Shark,Starting Oct 2017,0.0826,2017,2018,,0.06195
997,Porbeagle Shark,Starting Oct 2018,0.0741,2018,2018,0.018525,
997,Porbeagle Shark,Starting Oct 2018,0.0741,2018,2019,,0.055575
998,Porbeagle Shark,Starting Oct 2019,0.0553,2019,2019,0.013825,
998,Porbeagle Shark,Starting Oct 2019,0.0553,2019,2020,,0.041475
999,Porbeagle Shark,Starting Oct 2020,0.0926,2020,2020,0.02315,
999,Porbeagle Shark,Starting Oct 2020,0.0926,2020,2021,,0.06945
1000,Porbeagle Shark,Starting Oct 2021,0.05,2021,2021,0.0125,
1000,Porbeagle Shark,Starting Oct 2021,0.05,2021,2022,,0.0375
1001,Prawn Killer,Starting Oct 2009,0.0913,2009,2009,0.022825,
1001,Prawn Killer,Starting Oct 2009,0.0913,2009,2010,,0.068475
1002,Prawn Killer,Starting Oct 2010,0.075459126,2010,2010,0.018864782,
1002,Prawn Killer,Starting Oct 2010,0.075459126,2010,2011,,0.056594345
1003,Prawn Killer,Starting Oct 2011,0.1011,2011,2011,0.025275,
1003,Prawn Killer,Starting Oct 2011,0.1011,2011,2012,,0.075825
1004,Prawn Killer,Starting Oct 2012,0.1103,2012,2012,0.027575,
1004,Prawn Killer,Starting Oct 2012,0.1103,2012,2013,,0.082725
1005,Prawn Killer,Starting Oct 2013,0.115654171,2013,2013,0.028913543,
1005,Prawn Killer,Starting Oct 2013,0.115654171,2013,2014,,0.086740628
1006,Prawn Killer,Starting Oct 2014,0.090119735,2014,2014,0.022529934,
1006,Prawn Killer,Starting Oct 2014,0.090119735,2014,2015,,0.067589801
1007,Prawn Killer,Starting Oct 2015,0.1355,2015,2015,0.033875,
1007,Prawn Killer,Starting Oct 2015,0.1355,2015,2016,,0.101625
1008,Prawn Killer,Starting Oct 2016,0.066739192,2016,2016,0.016684798,
1008,Prawn Killer,Starting Oct 2016,0.066739192,2016,2017,,0.050054394
1009,Prawn Killer,Starting Oct 2017,0.070526117,2017,2017,0.017631529,
1009,Prawn Killer,Starting Oct 2017,0.070526117,2017,2018,,0.052894588
1010,Prawn Killer,Starting Oct 2018,0.0544,2018,2018,0.0136,
1010,Prawn Killer,Starting Oct 2018,0.0544,2018,2019,,0.0408
1011,Queen Scallop,Starting Oct 2014,2.0083,2014,2014,0.502075,
1011,Queen Scallop,Starting Oct 2014,2.0083,2014,2015,,1.506225
1012,Ray's Bream,Starting Oct 2004,0.1153,2004,2004,0.028825,
1012,Ray's Bream,Starting Oct 2004,0.1153,2004,2005,,0.086475
1013,Ray's Bream,Starting Oct 2005,0.0616,2005,2005,0.0154,
1013,Ray's Bream,Starting Oct 2005,0.0616,2005,2006,,0.0462
1014,Ray's Bream,Starting Oct 2006,0.1008,2006,2006,0.0252,
1014,Ray's Bream,Starting Oct 2006,0.1008,2006,2007,,0.0756
1015,Ray's Bream,Starting Oct 2007,0.0867,2007,2007,0.021675,
1015,Ray's Bream,Starting Oct 2007,0.0867,2007,2008,,0.065025
1016,Ray's Bream,Starting Oct 2008,0.0581,2008,2008,0.014525,
1016,Ray's Bream,Starting Oct 2008,0.0581,2008,2009,,0.043575
1017,Ray's Bream,Starting Oct 2009,0.0738,2009,2009,0.01845,
1017,Ray's Bream,Starting Oct 2009,0.0738,2009,2010,,0.05535
1018,Ray's Bream,Starting Oct 2010,0.0767,2010,2010,0.019175,
1018,Ray's Bream,Starting Oct 2010,0.0767,2010,2011,,0.057525
1019,Ray's Bream,Starting Oct 2011,0.0706,2011,2011,0.01765,
1019,Ray's Bream,Starting Oct 2011,0.0706,2011,2012,,0.05295
1020,Ray's Bream,Starting Oct 2012,0.0592,2012,2012,0.0148,
1020,Ray's Bream,Starting Oct 2012,0.0592,2012,2013,,0.0444
1021,Ray's Bream,Starting Oct 2013,0.0623,2013,2013,0.015575,
1021,Ray's Bream,Starting Oct 2013,0.0623,2013,2014,,0.046725
1022,Ray's Bream,Starting Oct 2014,0.0707,2014,2014,0.017675,
1022,Ray's Bream,Starting Oct 2014,0.0707,2014,2015,,0.053025
1023,Ray's Bream,Starting Oct 2015,0.056,2015,2015,0.014,
1023,Ray's Bream,Starting Oct 2015,0.056,2015,2016,,0.042
1024,Ray's Bream,Starting Oct 2016,0.0637,2016,2016,0.015925,
1024,Ray's Bream,Starting Oct 2016,0.0637,2016,2017,,0.047775
1025,Ray's Bream,Starting Oct 2017,0.0794,2017,2017,0.01985,
1025,Ray's Bream,Starting Oct 2017,0.0794,2017,2018,,0.05955
1026,Ray's Bream,Starting Oct 2018,0.0476,2018,2018,0.0119,
1026,Ray's Bream,Starting Oct 2018,0.0476,2018,2019,,0.0357
1027,Ray's Bream,Starting Oct 2019,0.0744,2019,2019,0.0186,
1027,Ray's Bream,Starting Oct 2019,0.0744,2019,2020,,0.0558
1028,Ray's Bream,Starting Oct 2020,0.0576,2020,2020,0.0144,
1028,Ray's Bream,Starting Oct 2020,0.0576,2020,2021,,0.0432
1029,Ray's Bream,Starting Oct 2021,0.0668,2021,2021,0.0167,
1029,Ray's Bream,Starting Oct 2021,0.0668,2021,2022,,0.0501
1030,Red Cod,Starting Oct 2001,0.117927419,2001,2001,0.029481855,
1030,Red Cod,Starting Oct 2001,0.117927419,2001,2002,,0.088445564
1031,Red Cod,Starting Oct 2002,0.117369083,2002,2002,0.029342271,
1031,Red Cod,Starting Oct 2002,0.117369083,2002,2003,,0.088026812
1032,Red Cod,Starting Oct 2003,0.104414831,2003,2003,0.026103708,
1032,Red Cod,Starting Oct 2003,0.104414831,2003,2004,,0.078311123
1033,Red Cod,Starting Oct 2004,0.101036561,2004,2004,0.02525914,
1033,Red Cod,Starting Oct 2004,0.101036561,2004,2005,,0.075777421
1034,Red Cod,Starting Oct 2005,0.107986604,2005,2005,0.026996651,
1034,Red Cod,Starting Oct 2005,0.107986604,2005,2006,,0.080989953
1035,Red Cod,Starting Oct 2006,0.101915275,2006,2006,0.025478819,
1035,Red Cod,Starting Oct 2006,0.101915275,2006,2007,,0.076436456
1036,Red Cod,Starting Oct 2007,0.137022871,2007,2007,0.034255718,
1036,Red Cod,Starting Oct 2007,0.137022871,2007,2008,,0.102767153
1037,Red Cod,Starting Oct 2008,0.129018496,2008,2008,0.032254624,
1037,Red Cod,Starting Oct 2008,0.129018496,2008,2009,,0.096763872
1038,Red Cod,Starting Oct 2009,0.119896605,2009,2009,0.029974151,
1038,Red Cod,Starting Oct 2009,0.119896605,2009,2010,,0.089922454
1039,Red Cod,Starting Oct 2010,0.118374485,2010,2010,0.029593621,
1039,Red Cod,Starting Oct 2010,0.118374485,2010,2011,,0.088780864
1040,Red Cod,Starting Oct 2011,0.123950807,2011,2011,0.030987702,
1040,Red Cod,Starting Oct 2011,0.123950807,2011,2012,,0.092963106
1041,Red Cod,Starting Oct 2012,0.179948892,2012,2012,0.044987223,
1041,Red Cod,Starting Oct 2012,0.179948892,2012,2013,,0.134961669
1042,Red Cod,Starting Oct 2013,0.156712159,2013,2013,0.03917804,
1042,Red Cod,Starting Oct 2013,0.156712159,2013,2014,,0.117534119
1043,Red Cod,Starting Oct 2014,0.121176087,2014,2014,0.030294022,
1043,Red Cod,Starting Oct 2014,0.121176087,2014,2015,,0.090882065
1044,Red Cod,Starting Oct 2015,0.117290045,2015,2015,0.029322511,
1044,Red Cod,Starting Oct 2015,0.117290045,2015,2016,,0.087967534
1045,Red Cod,Starting Oct 2016,0.114128306,2016,2016,0.028532076,
1045,Red Cod,Starting Oct 2016,0.114128306,2016,2017,,0.085596229
1046,Red Cod,Starting Oct 2017,0.134368699,2017,2017,0.033592175,
1046,Red Cod,Starting Oct 2017,0.134368699,2017,2018,,0.100776525
1047,Red Cod,Starting Oct 2018,0.106055199,2018,2018,0.0265138,
1047,Red Cod,Starting Oct 2018,0.106055199,2018,2019,,0.079541399
1048,Red Cod,Starting Oct 2019,0.102912437,2019,2019,0.025728109,
1048,Red Cod,Starting Oct 2019,0.102912437,2019,2020,,0.077184328
1049,Red Cod,Starting Oct 2020,0.106720914,2020,2020,0.026680229,
1049,Red Cod,Starting Oct 2020,0.106720914,2020,2021,,0.080040686
1050,Red Cod,Starting Oct 2021,0.10498981,2021,2021,0.026247453,
1050,Red Cod,Starting Oct 2021,0.10498981,2021,2022,,0.078742358
41,Red crab,Starting Apr 2010,0.7614,2010,2010,0.57105,
41,Red crab,Starting Apr 2010,0.7614,2010,2011,,0.19035
42,Red crab,Starting Apr 2013,1.4416,2013,2013,1.0812,
42,Red crab,Starting Apr 2013,1.4416,2013,2014,,0.3604
43,Red crab,Starting Apr 2014,0.8648,2014,2014,0.6486,
43,Red crab,Starting Apr 2014,0.8648,2014,2015,,0.2162
44,Red crab,Starting Apr 2015,0.6042,2015,2015,0.45315,
44,Red crab,Starting Apr 2015,0.6042,2015,2016,,0.15105
45,Red crab,Starting Apr 2017,1,2017,2017,0.75,
45,Red crab,Starting Apr 2017,1,2017,2018,,0.25
46,Red crab,Starting Apr 2021,1.0288,2021,2021,0.7716,
46,Red crab,Starting Apr 2021,1.0288,2021,2022,,0.2572
1051,Red Snapper,Starting Oct 2004,1.580182927,2004,2004,0.395045732,
1051,Red Snapper,Starting Oct 2004,1.580182927,2004,2005,,1.185137195
1052,Red Snapper,Starting Oct 2005,1.399261183,2005,2005,0.349815296,
1052,Red Snapper,Starting Oct 2005,1.399261183,2005,2006,,1.049445887
1053,Red Snapper,Starting Oct 2006,1.261069197,2006,2006,0.315267299,
1053,Red Snapper,Starting Oct 2006,1.261069197,2006,2007,,0.945801898
1054,Red Snapper,Starting Oct 2007,1.503112204,2007,2007,0.375778051,
1054,Red Snapper,Starting Oct 2007,1.503112204,2007,2008,,1.127334153
1055,Red Snapper,Starting Oct 2008,1.282453901,2008,2008,0.320613475,
1055,Red Snapper,Starting Oct 2008,1.282453901,2008,2009,,0.961840426
1056,Red Snapper,Starting Oct 2009,1.856860116,2009,2009,0.464215029,
1056,Red Snapper,Starting Oct 2009,1.856860116,2009,2010,,1.392645087
1057,Red Snapper,Starting Oct 2010,1.60314901,2010,2010,0.400787253,
1057,Red Snapper,Starting Oct 2010,1.60314901,2010,2011,,1.202361758
1058,Red Snapper,Starting Oct 2011,1.063140808,2011,2011,0.265785202,
1058,Red Snapper,Starting Oct 2011,1.063140808,2011,2012,,0.797355606
1059,Red Snapper,Starting Oct 2012,1.225156305,2012,2012,0.306289076,
1059,Red Snapper,Starting Oct 2012,1.225156305,2012,2013,,0.918867229
1060,Red Snapper,Starting Oct 2013,1.210726175,2013,2013,0.302681544,
1060,Red Snapper,Starting Oct 2013,1.210726175,2013,2014,,0.908044632
1061,Red Snapper,Starting Oct 2014,1.373361203,2014,2014,0.343340301,
1061,Red Snapper,Starting Oct 2014,1.373361203,2014,2015,,1.030020902
1062,Red Snapper,Starting Oct 2015,1.354810484,2015,2015,0.338702621,
1062,Red Snapper,Starting Oct 2015,1.354810484,2015,2016,,1.016107863
1063,Red Snapper,Starting Oct 2016,1.23315774,2016,2016,0.308289435,
1063,Red Snapper,Starting Oct 2016,1.23315774,2016,2017,,0.924868305
1064,Red Snapper,Starting Oct 2017,1.292119443,2017,2017,0.323029861,
1064,Red Snapper,Starting Oct 2017,1.292119443,2017,2018,,0.969089583
1065,Red Snapper,Starting Oct 2018,1.199466988,2018,2018,0.299866747,
1065,Red Snapper,Starting Oct 2018,1.199466988,2018,2019,,0.899600241
1066,Red Snapper,Starting Oct 2019,1.479047679,2019,2019,0.36976192,
1066,Red Snapper,Starting Oct 2019,1.479047679,2019,2020,,1.109285759
1067,Red Snapper,Starting Oct 2020,1.398571927,2020,2020,0.349642982,
1067,Red Snapper,Starting Oct 2020,1.398571927,2020,2021,,1.048928946
1068,Red Snapper,Starting Oct 2021,1.432239686,2021,2021,0.358059921,
1068,Red Snapper,Starting Oct 2021,1.432239686,2021,2022,,1.074179764
1069,Redbait,Starting Oct 2010,0.2388,2010,2010,0.0597,
1069,Redbait,Starting Oct 2010,0.2388,2010,2011,,0.1791
1070,Redbait,Starting Oct 2011,0.137223172,2011,2011,0.034305793,
1070,Redbait,Starting Oct 2011,0.137223172,2011,2012,,0.102917379
1071,Redbait,Starting Oct 2012,0.1586,2012,2012,0.03965,
1071,Redbait,Starting Oct 2012,0.1586,2012,2013,,0.11895
1072,Redbait,Starting Oct 2013,0.1418,2013,2013,0.03545,
1072,Redbait,Starting Oct 2013,0.1418,2013,2014,,0.10635
1073,Redbait,Starting Oct 2014,0.204,2014,2014,0.051,
1073,Redbait,Starting Oct 2014,0.204,2014,2015,,0.153
1074,Redbait,Starting Oct 2015,0.1406,2015,2015,0.03515,
1074,Redbait,Starting Oct 2015,0.1406,2015,2016,,0.10545
1075,Redbait,Starting Oct 2016,0.148657373,2016,2016,0.037164343,
1075,Redbait,Starting Oct 2016,0.148657373,2016,2017,,0.111493029
1076,Redbait,Starting Oct 2017,0.2,2017,2017,0.05,
1076,Redbait,Starting Oct 2017,0.2,2017,2018,,0.15
1077,Redbait,Starting Oct 2018,0.1961,2018,2018,0.049025,
1077,Redbait,Starting Oct 2018,0.1961,2018,2019,,0.147075
1078,Redbait,Starting Oct 2019,0.2111,2019,2019,0.052775,
1078,Redbait,Starting Oct 2019,0.2111,2019,2020,,0.158325
1079,Redbait,Starting Oct 2020,0.2111,2020,2020,0.052775,
1079,Redbait,Starting Oct 2020,0.2111,2020,2021,,0.158325
1080,Ribaldo,Starting Oct 2001,0.146217156,2001,2001,0.036554289,
1080,Ribaldo,Starting Oct 2001,0.146217156,2001,2002,,0.109662867
1081,Ribaldo,Starting Oct 2002,0.127155024,2002,2002,0.031788756,
1081,Ribaldo,Starting Oct 2002,0.127155024,2002,2003,,0.095366268
1082,Ribaldo,Starting Oct 2003,0.12596579,2003,2003,0.031491447,
1082,Ribaldo,Starting Oct 2003,0.12596579,2003,2004,,0.094474342
1083,Ribaldo,Starting Oct 2004,0.125535367,2004,2004,0.031383842,
1083,Ribaldo,Starting Oct 2004,0.125535367,2004,2005,,0.094151525
1084,Ribaldo,Starting Oct 2005,0.123350944,2005,2005,0.030837736,
1084,Ribaldo,Starting Oct 2005,0.123350944,2005,2006,,0.092513208
1085,Ribaldo,Starting Oct 2006,0.315632992,2006,2006,0.078908248,
1085,Ribaldo,Starting Oct 2006,0.315632992,2006,2007,,0.236724744
1086,Ribaldo,Starting Oct 2007,0.210263752,2007,2007,0.052565938,
1086,Ribaldo,Starting Oct 2007,0.210263752,2007,2008,,0.157697814
1087,Ribaldo,Starting Oct 2008,0.228366669,2008,2008,0.057091667,
1087,Ribaldo,Starting Oct 2008,0.228366669,2008,2009,,0.171275002
1088,Ribaldo,Starting Oct 2009,0.267820753,2009,2009,0.066955188,
1088,Ribaldo,Starting Oct 2009,0.267820753,2009,2010,,0.200865565
1089,Ribaldo,Starting Oct 2010,0.34945599,2010,2010,0.087363997,
1089,Ribaldo,Starting Oct 2010,0.34945599,2010,2011,,0.262091992
1090,Ribaldo,Starting Oct 2011,0.109077907,2011,2011,0.027269477,
1090,Ribaldo,Starting Oct 2011,0.109077907,2011,2012,,0.08180843
1091,Ribaldo,Starting Oct 2012,0.13163256,2012,2012,0.03290814,
1091,Ribaldo,Starting Oct 2012,0.13163256,2012,2013,,0.09872442
1092,Ribaldo,Starting Oct 2013,0.124396857,2013,2013,0.031099214,
1092,Ribaldo,Starting Oct 2013,0.124396857,2013,2014,,0.093297643
1093,Ribaldo,Starting Oct 2014,0.12523794,2014,2014,0.031309485,
1093,Ribaldo,Starting Oct 2014,0.12523794,2014,2015,,0.093928455
1094,Ribaldo,Starting Oct 2015,0.118327712,2015,2015,0.029581928,
1094,Ribaldo,Starting Oct 2015,0.118327712,2015,2016,,0.088745784
1095,Ribaldo,Starting Oct 2016,0.10814933,2016,2016,0.027037332,
1095,Ribaldo,Starting Oct 2016,0.10814933,2016,2017,,0.081111997
1096,Ribaldo,Starting Oct 2017,0.332046885,2017,2017,0.083011721,
1096,Ribaldo,Starting Oct 2017,0.332046885,2017,2018,,0.249035164
1097,Ribaldo,Starting Oct 2018,0.114454069,2018,2018,0.028613517,
1097,Ribaldo,Starting Oct 2018,0.114454069,2018,2019,,0.085840551
1098,Ribaldo,Starting Oct 2019,0.102403685,2019,2019,0.025600921,
1098,Ribaldo,Starting Oct 2019,0.102403685,2019,2020,,0.076802763
1099,Ribaldo,Starting Oct 2020,0.117473983,2020,2020,0.029368496,
1099,Ribaldo,Starting Oct 2020,0.117473983,2020,2021,,0.088105487
1100,Ribaldo,Starting Oct 2021,0.110050616,2021,2021,0.027512654,
1100,Ribaldo,Starting Oct 2021,0.110050616,2021,2022,,0.082537962
1101,Rig,Starting Oct 2001,0.857993513,2001,2001,0.214498378,
1101,Rig,Starting Oct 2001,0.857993513,2001,2002,,0.643495135
1102,Rig,Starting Oct 2002,0.915140065,2002,2002,0.228785016,
1102,Rig,Starting Oct 2002,0.915140065,2002,2003,,0.686355049
1103,Rig,Starting Oct 2003,0.872609502,2003,2003,0.218152375,
1103,Rig,Starting Oct 2003,0.872609502,2003,2004,,0.654457126
1104,Rig,Starting Oct 2004,0.787957506,2004,2004,0.196989377,
1104,Rig,Starting Oct 2004,0.787957506,2004,2005,,0.59096813
1105,Rig,Starting Oct 2005,0.793242663,2005,2005,0.198310666,
1105,Rig,Starting Oct 2005,0.793242663,2005,2006,,0.594931997
1106,Rig,Starting Oct 2006,0.706587528,2006,2006,0.176646882,
1106,Rig,Starting Oct 2006,0.706587528,2006,2007,,0.529940646
1107,Rig,Starting Oct 2007,0.763941211,2007,2007,0.190985303,
1107,Rig,Starting Oct 2007,0.763941211,2007,2008,,0.572955908
1108,Rig,Starting Oct 2008,0.766558975,2008,2008,0.191639744,
1108,Rig,Starting Oct 2008,0.766558975,2008,2009,,0.574919231
1109,Rig,Starting Oct 2009,0.758027106,2009,2009,0.189506777,
1109,Rig,Starting Oct 2009,0.758027106,2009,2010,,0.56852033
1110,Rig,Starting Oct 2010,0.739168312,2010,2010,0.184792078,
1110,Rig,Starting Oct 2010,0.739168312,2010,2011,,0.554376234
1111,Rig,Starting Oct 2011,0.737322651,2011,2011,0.184330663,
1111,Rig,Starting Oct 2011,0.737322651,2011,2012,,0.552991988
1112,Rig,Starting Oct 2012,0.792415537,2012,2012,0.198103884,
1112,Rig,Starting Oct 2012,0.792415537,2012,2013,,0.594311653
1113,Rig,Starting Oct 2013,0.763078596,2013,2013,0.190769649,
1113,Rig,Starting Oct 2013,0.763078596,2013,2014,,0.572308947
1114,Rig,Starting Oct 2014,0.770125333,2014,2014,0.192531333,
1114,Rig,Starting Oct 2014,0.770125333,2014,2015,,0.577594
1115,Rig,Starting Oct 2015,0.791604749,2015,2015,0.197901187,
1115,Rig,Starting Oct 2015,0.791604749,2015,2016,,0.593703562
1116,Rig,Starting Oct 2016,0.981920263,2016,2016,0.245480066,
1116,Rig,Starting Oct 2016,0.981920263,2016,2017,,0.736440197
1117,Rig,Starting Oct 2017,0.91124015,2017,2017,0.227810037,
1117,Rig,Starting Oct 2017,0.91124015,2017,2018,,0.683430112
1118,Rig,Starting Oct 2018,0.9474566,2018,2018,0.23686415,
1118,Rig,Starting Oct 2018,0.9474566,2018,2019,,0.71059245
1119,Rig,Starting Oct 2019,1.075769586,2019,2019,0.268942397,
1119,Rig,Starting Oct 2019,1.075769586,2019,2020,,0.80682719
1120,Rig,Starting Oct 2020,1.062866748,2020,2020,0.265716687,
1120,Rig,Starting Oct 2020,1.062866748,2020,2021,,0.797150061
1121,Rig,Starting Oct 2021,0.982374812,2021,2021,0.245593703,
1121,Rig,Starting Oct 2021,0.982374812,2021,2022,,0.736781109
1122,Rough Skate,Starting Oct 2003,0.188947911,2003,2003,0.047236978,
1122,Rough Skate,Starting Oct 2003,0.188947911,2003,2004,,0.141710933
1123,Rough Skate,Starting Oct 2004,0.195719374,2004,2004,0.048929843,
1123,Rough Skate,Starting Oct 2004,0.195719374,2004,2005,,0.14678953
1124,Rough Skate,Starting Oct 2005,0.137908421,2005,2005,0.034477105,
1124,Rough Skate,Starting Oct 2005,0.137908421,2005,2006,,0.103431316
1125,Rough Skate,Starting Oct 2006,0.151547171,2006,2006,0.037886793,
1125,Rough Skate,Starting Oct 2006,0.151547171,2006,2007,,0.113660378
1126,Rough Skate,Starting Oct 2007,0.14374302,2007,2007,0.035935755,
1126,Rough Skate,Starting Oct 2007,0.14374302,2007,2008,,0.107807265
1127,Rough Skate,Starting Oct 2008,0.134842065,2008,2008,0.033710516,
1127,Rough Skate,Starting Oct 2008,0.134842065,2008,2009,,0.101131549
1128,Rough Skate,Starting Oct 2009,0.143135073,2009,2009,0.035783768,
1128,Rough Skate,Starting Oct 2009,0.143135073,2009,2010,,0.107351305
1129,Rough Skate,Starting Oct 2010,0.13760973,2010,2010,0.034402432,
1129,Rough Skate,Starting Oct 2010,0.13760973,2010,2011,,0.103207297
1130,Rough Skate,Starting Oct 2011,0.153048276,2011,2011,0.038262069,
1130,Rough Skate,Starting Oct 2011,0.153048276,2011,2012,,0.114786207
1131,Rough Skate,Starting Oct 2012,0.135831006,2012,2012,0.033957752,
1131,Rough Skate,Starting Oct 2012,0.135831006,2012,2013,,0.101873255
1132,Rough Skate,Starting Oct 2013,0.123180076,2013,2013,0.030795019,
1132,Rough Skate,Starting Oct 2013,0.123180076,2013,2014,,0.092385057
1133,Rough Skate,Starting Oct 2014,0.122100153,2014,2014,0.030525038,
1133,Rough Skate,Starting Oct 2014,0.122100153,2014,2015,,0.091575114
1134,Rough Skate,Starting Oct 2015,0.110793148,2015,2015,0.027698287,
1134,Rough Skate,Starting Oct 2015,0.110793148,2015,2016,,0.083094861
1135,Rough Skate,Starting Oct 2016,0.116738746,2016,2016,0.029184687,
1135,Rough Skate,Starting Oct 2016,0.116738746,2016,2017,,0.08755406
1136,Rough Skate,Starting Oct 2017,0.120625615,2017,2017,0.030156404,
1136,Rough Skate,Starting Oct 2017,0.120625615,2017,2018,,0.090469211
1137,Rough Skate,Starting Oct 2018,0.116051447,2018,2018,0.029012862,
1137,Rough Skate,Starting Oct 2018,0.116051447,2018,2019,,0.087038585
1138,Rough Skate,Starting Oct 2019,0.115904962,2019,2019,0.02897624,
1138,Rough Skate,Starting Oct 2019,0.115904962,2019,2020,,0.086928721
1139,Rough Skate,Starting Oct 2020,0.119176394,2020,2020,0.029794099,
1139,Rough Skate,Starting Oct 2020,0.119176394,2020,2021,,0.089382296
1140,Rough Skate,Starting Oct 2021,0.120280399,2021,2021,0.0300701,
1140,Rough Skate,Starting Oct 2021,0.120280399,2021,2022,,0.090210299
1141,Ruby Fish,Starting Oct 2001,0.087198962,2001,2001,0.021799741,
1141,Ruby Fish,Starting Oct 2001,0.087198962,2001,2002,,0.065399222
1142,Ruby Fish,Starting Oct 2002,0.096317317,2002,2002,0.024079329,
1142,Ruby Fish,Starting Oct 2002,0.096317317,2002,2003,,0.072237988
1143,Ruby Fish,Starting Oct 2003,0.137459745,2003,2003,0.034364936,
1143,Ruby Fish,Starting Oct 2003,0.137459745,2003,2004,,0.103094809
1144,Ruby Fish,Starting Oct 2004,0.162432763,2004,2004,0.040608191,
1144,Ruby Fish,Starting Oct 2004,0.162432763,2004,2005,,0.121824572
1145,Ruby Fish,Starting Oct 2005,0.115538145,2005,2005,0.028884536,
1145,Ruby Fish,Starting Oct 2005,0.115538145,2005,2006,,0.086653608
1146,Ruby Fish,Starting Oct 2006,0.115589195,2006,2006,0.028897299,
1146,Ruby Fish,Starting Oct 2006,0.115589195,2006,2007,,0.086691896
1147,Ruby Fish,Starting Oct 2007,0.074345077,2007,2007,0.018586269,
1147,Ruby Fish,Starting Oct 2007,0.074345077,2007,2008,,0.055758808
1148,Ruby Fish,Starting Oct 2008,0.06265799,2008,2008,0.015664498,
1148,Ruby Fish,Starting Oct 2008,0.06265799,2008,2009,,0.046993493
1149,Ruby Fish,Starting Oct 2009,0.083630454,2009,2009,0.020907613,
1149,Ruby Fish,Starting Oct 2009,0.083630454,2009,2010,,0.06272284
