Report Name,Stock,Species common name,Species scientific name,Period,Quantity Traded,No. Transfers,Low $,Average $,High $,Transfers incl.,Date As At
ACE Transfer Prices,DAN3,Ringed Dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2021,111,1,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2018,100,1,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2013,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2010,1,1,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2009,889,2,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2008,100,1,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2007,200,2,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2006,100,1,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2005,500,5,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2004,1000,3,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN4,Ringed Dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2021,200,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2020,202,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2019,200,1,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2018,22,1,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2016,200,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2015,202,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2014,180,1,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2013,180,1,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2012,198,1,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2010,182,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2009,180,1,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2008,600,3,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2007,216,3,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2006,488,3,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2005,400,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2004,400,2,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN5,Ringed Dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2021,58519,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2020,61154,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2019,65390,7,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2018,61154,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2017,61155,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2016,61155,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2015,7287,3,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2014,9099,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2013,9138,6,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2012,6197,8,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2011,7004,13,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2010,7563,3,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2009,5472,3,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2008,9193,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2007,26391,5,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2006,17830,14,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2005,10842,15,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2004,9240,12,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN7,Ringed Dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2021,116201,5,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2020,117561,7,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2019,117689,7,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2018,116536,7,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2017,116357,6,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2016,116357,6,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2015,116894,9,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2014,121584,9,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2013,130444,13,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2012,8058,15,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2011,7570,13,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2010,4832,4,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2009,8446,2,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2008,9,1,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2007,53098,4,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2006,26748,12,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2005,10349,12,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2004,10120,13,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN8,Ringed Dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2021,19486,3,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2020,17222,2,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2019,21328,4,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2018,916,2,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2017,1883,3,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2016,2058,1,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2015,21512,4,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2014,21512,4,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2013,19544,4,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2012,23101,10,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2011,3378,6,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2010,16418,2,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2009,16400,1,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2008,22,1,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2007,53071,4,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2006,26135,10,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2005,6829,7,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2004,6829,8,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DAN9,Ringed Dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2021,135,9,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2020,171,10,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2019,184,11,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2018,138,8,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2017,112,9,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2016,112,10,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2015,99,8,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2014,100,9,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2013,44,7,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2012,8,1,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2011,8,1,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2010,19,2,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2008,1,1,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2007,18,2,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2006,303,15,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2005,249,16,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2004,373,18,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU1,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2021,828,3,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2020,937,3,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2019,888,1,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2018,23,1,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2016,800,1,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2015,800,1,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2014,800,1,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2013,821,2,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2010,21,1,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2009,417,2,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2007,898,4,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2006,287,12,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2005,311,13,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2004,218,12,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU2,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2021,700,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2020,700,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2019,777,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2016,700,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2015,700,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2014,700,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2013,700,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2009,358,1,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2007,788,4,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2006,488,3,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2005,400,2,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2004,400,2,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU3,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2021,111,1,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2018,100,1,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2013,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2010,1,1,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2009,889,2,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2008,100,1,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2007,200,2,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2006,100,1,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2005,500,5,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2004,1000,3,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU4,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2021,200,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2020,202,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2019,200,1,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2018,22,1,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2016,200,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2015,202,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2014,180,1,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2013,180,1,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2012,198,1,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2010,182,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2009,180,1,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2008,600,3,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2007,216,3,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2006,488,3,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2005,400,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2004,400,2,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU5,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2021,720,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2020,720,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2019,738,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2018,560,1,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2017,560,1,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2016,720,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2015,732,3,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2014,720,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2013,722,3,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2012,809,5,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2011,160,1,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2010,720,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2009,720,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2008,1778,4,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2007,803,2,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2006,1175,11,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2005,1234,13,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2004,1135,11,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU7,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2021,841,4,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2020,848,6,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2019,931,5,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2018,91,3,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2017,91,3,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2016,841,4,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2015,841,4,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2014,841,4,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2013,857,5,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2012,91,3,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2011,91,3,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2010,111,4,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2009,426,2,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2007,846,5,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2006,355,13,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2005,314,12,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2004,307,13,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU8,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2021,93,2,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2020,25,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2019,69,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2016,62,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2015,62,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2014,62,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2013,69,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2008,1,1,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2007,18,2,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2006,295,9,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2005,207,7,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2004,207,8,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,DSU9,Silky dosinia,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2021,78,15,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2020,112,17,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2019,96,16,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2018,88,16,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2017,64,14,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2016,71,14,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2015,70,13,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2014,48,11,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2013,370,16,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2012,30,9,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2011,9,4,,,,,12/3/2021
ACE Transfer Prices,GSC1,Giant Spider Crab,,Starting Apr 2010,502,13,,,,,12/3/2021
